frame_id	rectstat (12 bits, the left top rectangle is the lowest bit)
1468	5	1
1468	6	0
1468	7	0
1468	8	1
1468	9	0
1468	10	0
1468	11	1
1470	0	1
1470	1	0
1470	2	1
1470	3	0
1470	4	1
1470	5	1
1470	6	1
1470	7	1
1470	8	1
1470	9	1
1470	10	1
1470	11	1
1472	0	1
1472	1	0
1472	2	1
1472	3	1
1472	4	1
1472	5	1
1472	6	1
1472	7	1
1472	8	1
1472	9	1
1472	10	1
1472	11	1
1474	0	1
1474	1	0
1474	2	1
1474	3	1
1474	4	0
1474	5	1
1474	6	1
1474	7	0
1474	8	1
1474	9	1
1474	10	0
1474	11	1
1476	0	1
1476	1	1
1476	2	1
1476	3	1
1476	4	1
1476	5	1
1476	6	1
1476	7	1
1476	8	1
1476	9	1
1476	10	1
1476	11	1
1478	0	1
1478	1	1
1478	2	1
1478	3	0
1478	4	1
1478	5	1
1478	6	1
1478	7	1
1478	8	1
1478	9	1
1478	10	1
1478	11	1
1480	0	1
1480	1	0
1480	2	1
1480	3	0
1480	4	0
1480	5	1
1480	6	1
1480	7	0
1480	8	0
1480	9	0
1480	10	1
1480	11	1
1482	0	1
1482	1	1
1482	2	1
1482	3	0
1482	4	1
1482	5	1
1482	6	1
1482	7	1
1482	8	0
1482	9	1
1482	10	1
1482	11	1
1484	0	1
1484	1	0
1484	2	1
1484	3	1
1484	4	1
1484	5	1
1484	6	1
1484	7	1
1484	8	1
1484	9	1
1484	10	1
1484	11	1
1486	0	0
1486	1	0
1486	2	0
1486	3	1
1486	4	0
1486	5	1
1486	6	0
1486	7	0
1486	8	1
1486	9	0
1486	10	0
1486	11	1
1488	0	1
1488	1	0
1488	2	0
1488	3	1
1488	4	1
1488	5	1
1488	6	1
1488	7	1
1488	8	1
1488	9	0
1488	10	1
1488	11	1
1490	0	1
1490	1	0
1490	2	1
1490	3	1
1490	4	1
1490	5	1
1490	6	1
1490	7	1
1490	8	1
1490	9	1
1490	10	1
1490	11	1
1492	0	0
1492	1	0
1492	2	1
1492	3	1
1492	4	0
1492	5	1
1492	6	1
1492	7	0
1492	8	0
1492	9	1
1492	10	1
1492	11	1
1494	0	0
1494	1	1
1494	2	1
1494	3	1
1494	4	1
1494	5	1
1494	6	1
1494	7	1
1494	8	1
1494	9	1
1494	10	1
1494	11	1
1496	0	1
1496	1	1
1496	2	1
1496	3	1
1496	4	1
1496	5	1
1496	6	1
1496	7	1
1496	8	1
1496	9	1
1496	10	1
1496	11	1
1498	0	1
1498	1	1
1498	2	1
1498	3	1
1498	4	0
1498	5	1
1498	6	1
1498	7	0
1498	8	1
1498	9	1
1498	10	0
1498	11	1
1500	0	1
1500	1	1
1500	2	1
1500	3	1
1500	4	1
1500	5	1
1500	6	1
1500	7	1
1500	8	1
1500	9	1
1500	10	1
1500	11	1
1502	0	1
1502	1	1
1502	2	1
1502	3	1
1502	4	1
1502	5	1
1502	6	1
1502	7	1
1502	8	1
1502	9	1
1502	10	1
1502	11	1
1504	0	0
1504	1	1
1504	2	1
1504	3	1
1504	4	0
1504	5	1
1504	6	1
1504	7	1
1504	8	1
1504	9	1
1504	10	0
1504	11	1
1506	0	0
1506	1	1
1506	2	1
1506	3	1
1506	4	1
1506	5	1
1506	6	1
1506	7	1
1506	8	1
1506	9	1
1506	10	1
1506	11	1
1508	0	0
1508	1	0
1508	2	1
1508	3	1
1508	4	1
1508	5	1
1508	6	1
1508	7	1
1508	8	1
1508	9	1
1508	10	1
1508	11	1
1510	0	1
1510	1	1
1510	2	1
1510	3	1
1510	4	1
1510	5	1
1510	6	1
1510	7	1
1510	8	1
1510	9	1
1510	10	1
1510	11	0
1512	0	1
1512	1	1
1512	2	1
1512	3	1
1512	4	1
1512	5	1
1512	6	1
1512	7	1
1512	8	1
1512	9	1
1512	10	1
1512	11	0
1514	0	1
1514	1	1
1514	2	1
1514	3	1
1514	4	1
1514	5	1
1514	6	1
1514	7	1
1514	8	1
1514	9	1
1514	10	1
1514	11	0
1516	0	1
1516	1	1
1516	2	1
1516	3	1
1516	4	1
1516	5	1
1516	6	1
1516	7	1
1516	8	1
1516	9	1
1516	10	1
1516	11	1
1518	0	1
1518	1	1
1518	2	1
1518	3	1
1518	4	1
1518	5	1
1518	6	1
1518	7	1
1518	8	1
1518	9	1
1518	10	1
1518	11	1
1520	0	1
1520	1	1
1520	2	1
1520	3	1
1520	4	1
1520	5	1
1520	6	1
1520	7	0
1520	8	1
1520	9	1
1520	10	1
1520	11	1
1522	0	1
1522	1	1
1522	2	1
1522	3	1
1522	4	1
1522	5	1
1522	6	1
1522	7	1
1522	8	1
1522	9	1
1522	10	1
1522	11	1
1524	0	1
1524	1	0
1524	2	1
1524	3	1
1524	4	1
1524	5	1
1524	6	1
1524	7	1
1524	8	1
1524	9	1
1524	10	1
1524	11	1
1526	0	1
1526	1	0
1526	2	1
1526	3	1
1526	4	1
1526	5	1
1526	6	1
1526	7	1
1526	8	1
1526	9	1
1526	10	1
1526	11	1
1528	0	1
1528	1	0
1528	2	1
1528	3	1
1528	4	1
1528	5	1
1528	6	1
1528	7	1
1528	8	1
1528	9	1
1528	10	1
1528	11	1
1530	0	1
1530	1	0
1530	2	0
1530	3	1
1530	4	0
1530	5	1
1530	6	0
1530	7	1
1530	8	0
1530	9	1
1530	10	0
1530	11	1
1532	0	1
1532	1	0
1532	2	0
1532	3	1
1532	4	1
1532	5	1
1532	6	1
1532	7	1
1532	8	1
1532	9	1
1532	10	1
1532	11	1
1534	0	1
1534	1	0
1534	2	0
1534	3	1
1534	4	1
1534	5	1
1534	6	1
1534	7	1
1534	8	1
1534	9	1
1534	10	1
1534	11	1
1536	0	1
1536	1	0
1536	2	0
1536	3	1
1536	4	1
1536	5	1
1536	6	1
1536	7	0
1536	8	1
1536	9	1
1536	10	1
1536	11	1
1538	0	1
1538	1	0
1538	2	1
1538	3	1
1538	4	1
1538	5	1
1538	6	1
1538	7	0
1538	8	1
1538	9	1
1538	10	1
1538	11	1
1540	0	1
1540	1	0
1540	2	1
1540	3	0
1540	4	1
1540	5	1
1540	6	1
1540	7	0
1540	8	1
1540	9	1
1540	10	1
1540	11	1
1542	0	1
1542	1	0
1542	2	1
1542	3	0
1542	4	1
1542	5	1
1542	6	1
1542	7	0
1542	8	1
1542	9	1
1542	10	1
1542	11	1
1544	0	1
1544	1	0
1544	2	1
1544	3	0
1544	4	0
1544	5	1
1544	6	1
1544	7	0
1544	8	1
1544	9	0
1544	10	0
1544	11	1
1546	0	1
1546	1	0
1546	2	1
1546	3	0
1546	4	1
1546	5	1
1546	6	1
1546	7	1
1546	8	1
1546	9	1
1546	10	1
1546	11	1
1548	0	1
1548	1	1
1548	2	1
1548	3	0
1548	4	1
1548	5	1
1548	6	1
1548	7	1
1548	8	1
1548	9	1
1548	10	1
1548	11	1
1550	0	1
1550	1	0
1550	2	1
1550	3	0
1550	4	1
1550	5	1
1550	6	1
1550	7	1
1550	8	1
1550	9	1
1550	10	1
1550	11	1
1552	0	1
1552	1	0
1552	2	1
1552	3	0
1552	4	1
1552	5	1
1552	6	1
1552	7	1
1552	8	1
1552	9	1
1552	10	1
1552	11	1
1554	0	1
1554	1	0
1554	2	1
1554	3	0
1554	4	1
1554	5	1
1554	6	1
1554	7	1
1554	8	1
1554	9	1
1554	10	1
1554	11	1
1556	0	1
1556	1	0
1556	2	1
1556	3	0
1556	4	1
1556	5	1
1556	6	1
1556	7	1
1556	8	1
1556	9	1
1556	10	1
1556	11	1
1558	0	1
1558	1	0
1558	2	1
1558	3	0
1558	4	1
1558	5	1
1558	6	1
1558	7	1
1558	8	1
1558	9	1
1558	10	1
1558	11	1
1560	0	1
1560	1	0
1560	2	1
1560	3	0
1560	4	1
1560	5	1
1560	6	1
1560	7	1
1560	8	1
1560	9	1
1560	10	1
1560	11	1
1562	0	1
1562	1	0
1562	2	1
1562	3	1
1562	4	1
1562	5	1
1562	6	1
1562	7	1
1562	8	1
1562	9	1
1562	10	1
1562	11	1
1564	0	1
1564	1	0
1564	2	1
1564	3	1
1564	4	1
1564	5	1
1564	6	1
1564	7	1
1564	8	1
1564	9	1
1564	10	1
1564	11	1
1566	0	1
1566	1	1
1566	2	1
1566	3	1
1566	4	1
1566	5	1
1566	6	1
1566	7	0
1566	8	1
1566	9	1
1566	10	1
1566	11	1
1568	0	1
1568	1	0
1568	2	1
1568	3	1
1568	4	1
1568	5	1
1568	6	1
1568	7	0
1568	8	1
1568	9	1
1568	10	1
1568	11	1
1570	0	1
1570	1	0
1570	2	1
1570	3	1
1570	4	1
1570	5	1
1570	6	1
1570	7	0
1570	8	1
1570	9	1
1570	10	1
1570	11	1
1572	0	0
1572	1	1
1572	2	1
1572	3	1
1572	4	1
1572	5	1
1572	6	1
1572	7	0
1572	8	1
1572	9	1
1572	10	1
1572	11	1
1574	0	1
1574	1	1
1574	2	1
1574	3	1
1574	4	1
1574	5	1
1574	6	1
1574	7	0
1574	8	1
1574	9	1
1574	10	1
1574	11	1
1576	0	1
1576	1	1
1576	2	1
1576	3	1
1576	4	1
1576	5	1
1576	6	1
1576	7	0
1576	8	1
1576	9	1
1576	10	1
1576	11	0
1578	0	1
1578	1	1
1578	2	1
1578	3	1
1578	4	1
1578	5	1
1578	6	1
1578	7	0
1578	8	1
1578	9	1
1578	10	1
1578	11	1
1580	0	1
1580	1	1
1580	2	1
1580	3	1
1580	4	1
1580	5	1
1580	6	1
1580	7	0
1580	8	1
1580	9	1
1580	10	1
1580	11	1
1582	0	1
1582	1	1
1582	2	1
1582	3	1
1582	4	1
1582	5	1
1582	6	1
1582	7	0
1582	8	1
1582	9	1
1582	10	1
1582	11	1
1584	0	1
1584	1	1
1584	2	1
1584	3	1
1584	4	1
1584	5	1
1584	6	1
1584	7	0
1584	8	1
1584	9	1
1584	10	1
1584	11	1
1586	0	1
1586	1	0
1586	2	1
1586	3	1
1586	4	1
1586	5	1
1586	6	1
1586	7	0
1586	8	1
1586	9	1
1586	10	1
1586	11	1
1588	0	1
1588	1	0
1588	2	1
1588	3	1
1588	4	1
1588	5	1
1588	6	1
1588	7	0
1588	8	1
1588	9	1
1588	10	1
1588	11	1
1590	0	1
1590	1	1
1590	2	1
1590	3	1
1590	4	1
1590	5	1
1590	6	1
1590	7	0
1590	8	1
1590	9	1
1590	10	1
1590	11	1
1592	0	1
1592	1	1
1592	2	1
1592	3	1
1592	4	1
1592	5	1
1592	6	1
1592	7	0
1592	8	1
1592	9	1
1592	10	1
1592	11	1
1594	0	1
1594	1	0
1594	2	1
1594	3	1
1594	4	1
1594	5	1
1594	6	1
1594	7	0
1594	8	1
1594	9	1
1594	10	1
1594	11	1
1596	0	1
1596	1	0
1596	2	1
1596	3	1
1596	4	1
1596	5	1
1596	6	1
1596	7	0
1596	8	1
1596	9	1
1596	10	1
1596	11	1
1598	0	1
1598	1	0
1598	2	1
1598	3	1
1598	4	1
1598	5	1
1598	6	1
1598	7	0
1598	8	1
1598	9	1
1598	10	1
1598	11	1
